city,date,event,fightClass,fightRound,fighterOne,fighterOneResult,fighterOneUrl,fighterTwo,fighterTwoUrl,method,promotion,time,venue
"Las Vegas, Nevada","May 25, 2013",UFC 160: Velasquez vs. Bigfoot 2,Heavyweight,1,Cain Velasquez,def.,/wiki/Cain_Velasquez,AntÌ«nio Silva,/wiki/Ant%C3%B4nio_Silva_(fighter),TKO (punches),Ultimate Fighting Championship,01:21,MGM Grand Garden Arena
"Las Vegas, Nevada","May 25, 2013",UFC 160: Velasquez vs. Bigfoot 2,Heavyweight,3,Junior dos Santos,def.,/wiki/Junior_dos_Santos,Mark Hunt,/wiki/Mark_Hunt,KO (spinning hook kick),Ultimate Fighting Championship,04:18,MGM Grand Garden Arena
"Las Vegas, Nevada","May 25, 2013",UFC 160: Velasquez vs. Bigfoot 2,Light Heavyweight,1,Glover Teixeira,def.,/wiki/Glover_Teixeira,James Te Huna,/wiki/James_Te_Huna,Submission (guillotine choke),Ultimate Fighting Championship,02:38,MGM Grand Garden Arena
"Las Vegas, Nevada","May 25, 2013",UFC 160: Velasquez vs. Bigfoot 2,Lightweight,1,TJ Grant,def.,/wiki/TJ_Grant,Gray Maynard,/wiki/Gray_Maynard,TKO (knee & punches),Ultimate Fighting Championship,02:07,MGM Grand Garden Arena
"Las Vegas, Nevada","May 25, 2013",UFC 160: Velasquez vs. Bigfoot 2,Lightweight,3,Donald Cerrone,def.,/wiki/Donald_Cerrone,K.J. Noons,/wiki/K.J._Noons,"Decision (unanimous) (30‰ÛÒ27, 30‰ÛÒ27, 30‰ÛÒ26)",Ultimate Fighting Championship,05:00,MGM Grand Garden Arena
"Las Vegas, Nevada","May 25, 2013",UFC 160: Velasquez vs. Bigfoot 2,Welterweight,3,Mike Pyle,def.,/wiki/Mike_Pyle_(fighter),Rick Story,/wiki/Rick_Story,"Decision (split) (29‰ÛÒ28, 28‰ÛÒ29, 29‰ÛÒ28)",Ultimate Fighting Championship,05:00,MGM Grand Garden Arena
"Las Vegas, Nevada","May 25, 2013",UFC 160: Velasquez vs. Bigfoot 2,Featherweight,3,Dennis Bermudez,def.,/wiki/Dennis_Bermudez,Max Holloway,/wiki/Max_Holloway,"Decision (split) (29‰ÛÒ28, 28‰ÛÒ29, 29‰ÛÒ28)",Ultimate Fighting Championship,05:00,MGM Grand Garden Arena
"Las Vegas, Nevada","May 25, 2013",UFC 160: Velasquez vs. Bigfoot 2,Welterweight,3,Robert Whittaker,def.,/wiki/Robert_Whittaker_(fighter),Colton Smith,/wiki/Colton_Smith,TKO (punches),Ultimate Fighting Championship,00:41,MGM Grand Garden Arena
"Las Vegas, Nevada","May 25, 2013",UFC 160: Velasquez vs. Bigfoot 2,Catchweight (158.5 lbs),3,Khabib Nurmagomedov,def.,/wiki/Khabib_Nurmagomedov,Abel Trujillo,/wiki/Abel_Trujillo,"Decision (unanimous) (30‰ÛÒ27, 30‰ÛÒ27, 30‰ÛÒ27)",Ultimate Fighting Championship,05:00,MGM Grand Garden Arena
"Las Vegas, Nevada","May 25, 2013",UFC 160: Velasquez vs. Bigfoot 2,Welterweight,3,Stephen Thompson,def.,/wiki/Stephen_Thompson_(fighter),Nah-Shon Burrell,/wiki/Nah-Shon_Burrell,"Decision (unanimous) (30‰ÛÒ27, 29‰ÛÒ28, 29‰ÛÒ28)",Ultimate Fighting Championship,05:00,MGM Grand Garden Arena
"Las Vegas, Nevada","May 25, 2013",UFC 160: Velasquez vs. Bigfoot 2,Bantamweight,2,George Roop,def.,/wiki/George_Roop,Brian Bowles,/wiki/Brian_Bowles_(fighter),TKO (punches),Ultimate Fighting Championship,01:43,MGM Grand Garden Arena
"Las Vegas, Nevada","May 25, 2013",UFC 160: Velasquez vs. Bigfoot 2,Featherweight,3,Jeremy Stephens,def.,/wiki/Jeremy_Stephens,Estevan Payan,/wiki/Estevan_Payan,"Decision (unanimous) (30‰ÛÒ26, 30‰ÛÒ26, 30‰ÛÒ27)",Ultimate Fighting Championship,05:00,MGM Grand Garden Arena
"Fortaleza, Brazil","June 8, 2013",UFC on Fuel TV: Nogueira vs. Werdum,Heavyweight,2,FabrÌ_cio Werdum,def.,/wiki/Fabr%C3%ADcio_Werdum,AntÌ«nio Rodrigo Nogueira,/wiki/Ant%C3%B4nio_Rodrigo_Nogueira,Submission (armbar),Ultimate Fighting Championship,02:41,Gin‡sio Paulo Sarasate
"Fortaleza, Brazil","June 8, 2013",UFC on Fuel TV: Nogueira vs. Werdum,Welterweight,2,Leonardo Santos,def.,/wiki/Leonardo_Santos_(fighter),William MacÌÁrio,/wiki/William_Mac%C3%A1rio,Submission (arm-triangle choke),Ultimate Fighting Championship,04:43,Gin‡sio Paulo Sarasate
"Fortaleza, Brazil","June 8, 2013",UFC on Fuel TV: Nogueira vs. Werdum,Light Heavyweight,1,Thiago Silva,def.,/wiki/Thiago_Silva_(fighter),Rafael Cavalcante,/wiki/Rafael_Cavalcante,KO (punches),Ultimate Fighting Championship,04:29,Gin‡sio Paulo Sarasate
"Fortaleza, Brazil","June 8, 2013",UFC on Fuel TV: Nogueira vs. Werdum,Welterweight,1,Erick Silva,def.,/wiki/Erick_Silva,Jason High,/wiki/Jason_High,Submission (reverse triangle armbar),Ultimate Fighting Championship,01:11,Gin‡sio Paulo Sarasate
"Fortaleza, Brazil","June 8, 2013",UFC on Fuel TV: Nogueira vs. Werdum,Middleweight,1,Daniel Sarafian,def.,/wiki/Daniel_Sarafian,,,Submission (arm-triangle choke),Ultimate Fighting Championship,02:20,Gin‡sio Paulo Sarasate
"Fortaleza, Brazil","June 8, 2013",UFC on Fuel TV: Nogueira vs. Werdum,Featherweight,1,Rony Mariano Bezerra,def.,/wiki/Rony_Mariano_Bezerra,Mike Wilkinson,/wiki/Mike_Wilkinson_(fighter),Technical Submission (triangle choke),Ultimate Fighting Championship,01:24,Gin‡sio Paulo Sarasate
"Fortaleza, Brazil","June 8, 2013",UFC on Fuel TV: Nogueira vs. Werdum,Bantamweight,2,Raphael AssunÌ¤Ì£o,def.,/wiki/Raphael_Assun%C3%A7%C3%A3o,Vaughan Lee,/wiki/Vaughan_Lee_(fighter),Submission (armbar),Ultimate Fighting Championship,01:51,Gin‡sio Paulo Sarasate
"Fortaleza, Brazil","June 8, 2013",UFC on Fuel TV: Nogueira vs. Werdum,Featherweight,1,Felipe Arantes,def.,/wiki/Felipe_Arantes,Godofredo Pepey,/wiki/Godofredo_Pepey,TKO (elbows and punches),Ultimate Fighting Championship,03:32,Gin‡sio Paulo Sarasate
"Fortaleza, Brazil","June 8, 2013",UFC on Fuel TV: Nogueira vs. Werdum,Welterweight,3,Ildemar Alcantara,def.,/wiki/Ildemar_Alcantara,Leandro Silva,/wiki/Leandro_Silva_(mixed_martial_artist),"Decision (unanimous) (30‰ÛÒ27, 30‰ÛÒ27, 30‰ÛÒ27)",Ultimate Fighting Championship,05:00,Gin‡sio Paulo Sarasate
"Fortaleza, Brazil","June 8, 2013",UFC on Fuel TV: Nogueira vs. Werdum,Featherweight,3,Rodrigo Damm,def.,/wiki/Rodrigo_Damm,Mizuto Hirota,/wiki/Mizuto_Hirota,"Decision (split) (28‰ÛÒ29, 29‰ÛÒ28, 29‰ÛÒ28)",Ultimate Fighting Championship,05:00,Gin‡sio Paulo Sarasate
"Fortaleza, Brazil","June 8, 2013",UFC on Fuel TV: Nogueira vs. Werdum,Middleweight,2,Caio Magalhaes,def.,/wiki/Caio_Magalhaes,Karlos Vemola,/wiki/Karlos_Vemola,Submission (rear-naked choke),Ultimate Fighting Championship,02:49,Gin‡sio Paulo Sarasate
"Fortaleza, Brazil","June 8, 2013",UFC on Fuel TV: Nogueira vs. Werdum,Middleweight,1,Antonio Braga Neto,def.,/wiki/Antonio_Braga_Neto,Anthony Smith,/wiki/Anthony_Smith_(fighter),Submission (kneebar),Ultimate Fighting Championship,01:52,Gin‡sio Paulo Sarasate
"Winnipeg, Manitoba","June 15, 2013",UFC 161: Evans vs. Henderson,Light Heavyweight,3,Rashad Evans,def.,/wiki/Rashad_Evans,Dan Henderson,/wiki/Dan_Henderson,"Decision (split) (28‰ÛÒ29, 29‰ÛÒ28, 29‰ÛÒ28)",Ultimate Fighting Championship,05:00,MTS Centre
"Winnipeg, Manitoba","June 15, 2013",UFC 161: Evans vs. Henderson,Heavyweight,3,Stipe Miocic,def.,/wiki/Stipe_Miocic,Roy Nelson,/wiki/Roy_Nelson_(fighter),"Decision (unanimous) (30‰ÛÒ27, 30‰ÛÒ27, 30‰ÛÒ27)",Ultimate Fighting Championship,05:00,MTS Centre
"Winnipeg, Manitoba","June 15, 2013",UFC 161: Evans vs. Henderson,Light Heavyweight,3,Ryan Jimmo,def.,/wiki/Ryan_Jimmo,Igor Pokrajac,/wiki/Igor_Pokrajac,"Decision (unanimous) (30‰ÛÒ27, 30‰ÛÒ27, 30‰ÛÒ27)",Ultimate Fighting Championship,05:00,MTS Centre
"Winnipeg, Manitoba","June 15, 2013",UFC 161: Evans vs. Henderson,Women's Bantamweight,3,Alexis Davis,def.,/wiki/Alexis_Davis_(fighter),Rosi Sexton,/wiki/Rosi_Sexton,"Decision (unanimous) (29‰ÛÒ28, 29‰ÛÒ27, 29‰ÛÒ28)",Ultimate Fighting Championship,05:00,MTS Centre
"Winnipeg, Manitoba","June 15, 2013",UFC 161: Evans vs. Henderson,Heavyweight,1,Shawn Jordan,def.,/wiki/Shawn_Jordan,Pat Barry,/wiki/Pat_Barry_(fighter),TKO (punches),Ultimate Fighting Championship,00:59,MTS Centre
"Winnipeg, Manitoba","June 15, 2013",UFC 161: Evans vs. Henderson,Welterweight,3,Jake Shields,def.,/wiki/Jake_Shields,Tyron Woodley,/wiki/Tyron_Woodley,"Decision (split) (27‰ÛÒ30, 29‰ÛÒ28, 29‰ÛÒ28)",Ultimate Fighting Championship,05:00,MTS Centre
"Winnipeg, Manitoba","June 15, 2013",UFC 161: Evans vs. Henderson,Lightweight,3,James Krause,def.,/wiki/James_Krause_(fighter),Sam Stout,/wiki/Sam_Stout,Submission (guillotine choke),Ultimate Fighting Championship,04:47,MTS Centre
"Winnipeg, Manitoba","June 15, 2013",UFC 161: Evans vs. Henderson,Welterweight,3,Sean Pierson,def.,/wiki/Sean_Pierson,Kenny Robertson,/wiki/Kenny_Robertson,"Decision (majority) (29‰ÛÒ28, 29‰ÛÒ28, 28‰ÛÒ28)",Ultimate Fighting Championship,05:00,MTS Centre
"Winnipeg, Manitoba","June 15, 2013",UFC 161: Evans vs. Henderson,Bantamweight,3,Roland Delorme,def.,/wiki/Roland_Delorme,Edwin Figueroa,/wiki/Edwin_Figueroa,"Decision (unanimous) (29‰ÛÒ28, 29‰ÛÒ28, 29‰ÛÒ28)",Ultimate Fighting Championship,05:00,MTS Centre
"Winnipeg, Manitoba","June 15, 2013",UFC 161: Evans vs. Henderson,Lightweight,3,Mitch Clarke,def.,/wiki/Mitch_Clarke,John Maguire,/wiki/John_Maguire_(fighter),"Decision (unanimous) (29‰ÛÒ28, 29‰ÛÒ28, 29‰ÛÒ28)",Ultimate Fighting Championship,05:00,MTS Centre
"Winnipeg, Manitoba","June 15, 2013",UFC 161: Evans vs. Henderson,Bantamweight,3,Yves Jabouin,def.,/wiki/Yves_Jabouin,Dustin Pague,/wiki/Dustin_Pague,"Decision (split) (28‰ÛÒ29, 29‰ÛÒ28, 29‰ÛÒ28)",Ultimate Fighting Championship,05:00,MTS Centre
"Las Vegas, Nevada","July 6, 2013",UFC 162: Silva vs. Weidman,Middleweight,2,Chris Weidman,def.,/wiki/Chris_Weidman,Anderson Silva,/wiki/Anderson_Silva,KO (punches),Ultimate Fighting Championship,01:18,MGM Grand Garden Arena
"Las Vegas, Nevada","July 6, 2013",UFC 162: Silva vs. Weidman,Featherweight,3,Frankie Edgar,def.,/wiki/Frankie_Edgar,Charles Oliveira,/wiki/Charles_Oliveira,"Decision (unanimous) (30‰ÛÒ27, 29‰ÛÒ28, 30‰ÛÒ27)",Ultimate Fighting Championship,05:00,MGM Grand Garden Arena
"Las Vegas, Nevada","July 6, 2013",UFC 162: Silva vs. Weidman,Middleweight,3,Tim Kennedy,def.,/wiki/Tim_Kennedy_(fighter),Roger Gracie,/wiki/Roger_Gracie,"Decision (unanimous) (30‰ÛÒ27, 30‰ÛÒ27, 29‰ÛÒ28)",Ultimate Fighting Championship,05:00,MGM Grand Garden Arena
"Las Vegas, Nevada","July 6, 2013",UFC 162: Silva vs. Weidman,Middleweight,3,Mark MuÌ±oz,def.,/wiki/Mark_Mu%C3%B1oz,Tim Boetsch,/wiki/Tim_Boetsch,"Decision (unanimous) (30‰ÛÒ26, 30‰ÛÒ27, 29‰ÛÒ28)",Ultimate Fighting Championship,05:00,MGM Grand Garden Arena
"Las Vegas, Nevada","July 6, 2013",UFC 162: Silva vs. Weidman,Featherweight,3,Cub Swanson,def.,/wiki/Cub_Swanson,Dennis Siver,/wiki/Dennis_Siver,TKO (punches),Ultimate Fighting Championship,02:24,MGM Grand Garden Arena
"Las Vegas, Nevada","July 6, 2013",UFC 162: Silva vs. Weidman,Middleweight,3,Andrew Craig,def.,/wiki/Andrew_Craig,Chris Leben,/wiki/Chris_Leben,"Decision (split) (29‰ÛÒ28, 28‰ÛÒ29, 30‰ÛÒ27)",Ultimate Fighting Championship,05:00,MGM Grand Garden Arena
"Las Vegas, Nevada","July 6, 2013",UFC 162: Silva vs. Weidman,Lightweight,3,Norman Parke,def.,/wiki/Norman_Parke,Kazuki Tokudome,/wiki/Kazuki_Tokudome,"Decision (unanimous) (30‰ÛÒ27, 30‰ÛÒ27, 29‰ÛÒ28)",Ultimate Fighting Championship,05:00,MGM Grand Garden Arena
"Las Vegas, Nevada","July 6, 2013",UFC 162: Silva vs. Weidman,Heavyweight,1,Gabriel Gonzaga,def.,/wiki/Gabriel_Gonzaga,Dave Herman,/wiki/Dave_Herman_(fighter),KO (punches),Ultimate Fighting Championship,00:17,MGM Grand Garden Arena
"Las Vegas, Nevada","July 6, 2013",UFC 162: Silva vs. Weidman,Lightweight,2,Edson Barboza,def.,/wiki/Edson_Barboza,Rafaello Oliveira,/wiki/Rafaello_Oliveira,TKO (leg kicks),Ultimate Fighting Championship,01:44,MGM Grand Garden Arena
"Las Vegas, Nevada","July 6, 2013",UFC 162: Silva vs. Weidman,Welterweight,1,Brian Melancon,def.,/wiki/Brian_Melancon,Seth Baczynski,/wiki/Seth_Baczynski,KO (punches),Ultimate Fighting Championship,04:59,MGM Grand Garden Arena
"Las Vegas, Nevada","July 6, 2013",UFC 162: Silva vs. Weidman,Welterweight,2,Mike Pierce,def.,/wiki/Mike_Pierce,David Mitchell,/wiki/David_Mitchell_(fighter),TKO (punches),Ultimate Fighting Championship,02:55,MGM Grand Garden Arena
"Seattle, Washington","July 27, 2013",UFC on Fox: Johnson vs. Moraga,Flyweight,5,Demetrious Johnson,def.,/wiki/Demetrious_Johnson_(fighter),John Moraga,/wiki/John_Moraga,Submission (armbar),Ultimate Fighting Championship,03:43,KeyArena
"Seattle, Washington","July 27, 2013",UFC on Fox: Johnson vs. Moraga,Welterweight,3,Rory MacDonald,def.,/wiki/Rory_MacDonald_(fighter),Jake Ellenberger,/wiki/Jake_Ellenberger,"Decision (unanimous) (30‰ÛÒ27, 29‰ÛÒ28, 30‰ÛÒ27)",Ultimate Fighting Championship,05:00,KeyArena
"Seattle, Washington","July 27, 2013",UFC on Fox: Johnson vs. Moraga,Welterweight,2,Robbie Lawler,def.,/wiki/Robbie_Lawler,Bobby Voelker,/wiki/Bobby_Voelker,KO (head kick and punches),Ultimate Fighting Championship,00:24,KeyArena
"Seattle, Washington","July 27, 2013",UFC on Fox: Johnson vs. Moraga,Women's Bantamweight,2,Liz Carmouche,def.,/wiki/Liz_Carmouche,JÌ©ssica Andrade,/wiki/J%C3%A9ssica_Andrade,TKO (punches and elbows),Ultimate Fighting Championship,03:57,KeyArena
"Seattle, Washington","July 27, 2013",UFC on Fox: Johnson vs. Moraga,Lightweight,2,Jorge Masvidal,def.,/wiki/Jorge_Masvidal,Michael Chiesa,/wiki/Michael_Chiesa,Submission (D'Arce choke),Ultimate Fighting Championship,04:59,KeyArena
"Seattle, Washington","July 27, 2013",UFC on Fox: Johnson vs. Moraga,Catchweight (160 lbs),3,Danny Castillo,def.,/wiki/Danny_Castillo,Tim Means,/wiki/Tim_Means,"Decision (unanimous) (29‰ÛÒ28, 29‰ÛÒ28, 29‰ÛÒ28)",Ultimate Fighting Championship,05:00,KeyArena
"Seattle, Washington","July 27, 2013",UFC on Fox: Johnson vs. Moraga,Lightweight,2,Melvin Guillard,def.,/wiki/Melvin_Guillard,Mac Danzig,/wiki/Mac_Danzig,KO (punches),Ultimate Fighting Championship,02:47,KeyArena
"Seattle, Washington","July 27, 2013",UFC on Fox: Johnson vs. Moraga,Lightweight,3,Daron Cruickshank,def.,/wiki/Daron_Cruickshank,Yves Edwards,/wiki/Yves_Edwards,"Decision (split) (30‰ÛÒ27, 27‰ÛÒ30, 30‰ÛÒ27)",Ultimate Fighting Championship,05:00,KeyArena
"Seattle, Washington","July 27, 2013",UFC on Fox: Johnson vs. Moraga,Middleweight,3,Ed Herman,def.,/wiki/Ed_Herman_(mixed_martial_artist),Trevor Smith,/wiki/Trevor_Smith_(fighter),"Decision (split) (30‰ÛÒ27, 27‰ÛÒ30, 29‰ÛÒ28)",Ultimate Fighting Championship,05:00,KeyArena
"Seattle, Washington","July 27, 2013",UFC on Fox: Johnson vs. Moraga,Women's Bantamweight,3,Germaine de Randamie,def.,/wiki/Germaine_de_Randamie,Julie Kedzie,/wiki/Julie_Kedzie,"Decision (split) (30‰ÛÒ27, 28‰ÛÒ29, 29‰ÛÒ28)",Ultimate Fighting Championship,05:00,KeyArena
"Seattle, Washington","July 27, 2013",UFC on Fox: Johnson vs. Moraga,Lightweight,3,Justin Salas,def.,/wiki/Justin_Salas,Aaron Riley,/wiki/Aaron_Riley,"Decision (split) (29‰ÛÒ28, 28‰ÛÒ29, 29‰ÛÒ28)",Ultimate Fighting Championship,05:00,KeyArena
"Seattle, Washington","July 27, 2013",UFC on Fox: Johnson vs. Moraga,Catchweight (137 lbs),2,Yaotzin Meza,def.,/wiki/Yaotzin_Meza,John Albert,/wiki/John_Albert_(fighter),Submission (rear-naked choke),Ultimate Fighting Championship,02:49,KeyArena
"Rio De Janeiro, Brazil","August 3, 2013",UFC 163: Aldo vs. Korean Zombie,Featherweight,4,JosÌ© Aldo,def.,/wiki/Jos%C3%A9_Aldo,Chan Sung Jung,/wiki/Chan_Sung_Jung,TKO (shoulder injury),Ultimate Fighting Championship,02:00,HSBC Arena
"Rio De Janeiro, Brazil","August 3, 2013",UFC 163: Aldo vs. Korean Zombie,Light Heavyweight,3,Phil Davis,def.,/wiki/Phil_Davis_(fighter),Lyoto Machida,/wiki/Lyoto_Machida,"Decision (unanimous) (29‰ÛÒ28, 29‰ÛÒ28, 29‰ÛÒ28)",Ultimate Fighting Championship,05:00,HSBC Arena
"Rio De Janeiro, Brazil","August 3, 2013",UFC 163: Aldo vs. Korean Zombie,Middleweight,1,Cezar Ferreira,def.,/wiki/Cezar_Ferreira,Thiago Santos,/wiki/Thiago_de_Lima_Santos,Submission (guillotine choke),Ultimate Fighting Championship,00:47,HSBC Arena
"Rio De Janeiro, Brazil","August 3, 2013",UFC 163: Aldo vs. Korean Zombie,Middleweight,3,Thales Leites,def.,/wiki/Thales_Leites,Tom Watson,/wiki/Tom_Watson_(fighter),"Decision (unanimous) (30‰ÛÒ27, 30‰ÛÒ27, 30‰ÛÒ27)",Ultimate Fighting Championship,05:00,HSBC Arena
"Rio De Janeiro, Brazil","August 3, 2013",UFC 163: Aldo vs. Korean Zombie,Catchweight (129 lbs),2,John Lineker,def.,/wiki/John_Lineker,,,TKO (punches),Ultimate Fighting Championship,01:03,HSBC Arena
"Rio De Janeiro, Brazil","August 3, 2013",UFC 163: Aldo vs. Korean Zombie,Light Heavyweight,1,Anthony Perosh,def.,/wiki/Anthony_Perosh,Vinny MagalhÌ£es,/wiki/Vinny_Magalh%C3%A3es,KO (punches),Ultimate Fighting Championship,00:14,HSBC Arena
"Rio De Janeiro, Brazil","August 3, 2013",UFC 163: Aldo vs. Korean Zombie,Women's Bantamweight,1,Amanda Nunes,def.,/wiki/Amanda_Nunes,Sheila Gaff,/wiki/Sheila_Gaff,TKO (elbows),Ultimate Fighting Championship,02:08,HSBC Arena
"Rio De Janeiro, Brazil","August 3, 2013",UFC 163: Aldo vs. Korean Zombie,Welterweight,1,Sergio Moraes,def.,/wiki/Sergio_Moraes,Neil Magny,/wiki/Neil_Magny,Submission (triangle choke),Ultimate Fighting Championship,03:13,HSBC Arena
"Rio De Janeiro, Brazil","August 3, 2013",UFC 163: Aldo vs. Korean Zombie,Flyweight,3,Ian McCall,def.,/wiki/Ian_McCall_(fighter),Iliarde Santos,/wiki/Iliarde_Santos,"Decision (unanimous) (30‰ÛÒ27, 30‰ÛÒ27, 29‰ÛÒ28)",Ultimate Fighting Championship,05:00,HSBC Arena
"Rio De Janeiro, Brazil","August 3, 2013",UFC 163: Aldo vs. Korean Zombie,Featherweight,3,Rani Yahya,def.,/wiki/Rani_Yahya,,,"Decision (unanimous) (29‰ÛÒ28, 29‰ÛÒ28, 29‰ÛÒ28)",Ultimate Fighting Championship,05:00,HSBC Arena
"Rio De Janeiro, Brazil","August 3, 2013",UFC 163: Aldo vs. Korean Zombie,Light Heavyweight,3,Francimar Barroso,def.,/wiki/Francimar_Barroso,,,"Decision (unanimous) (30‰ÛÒ27, 30‰ÛÒ27, 29‰ÛÒ28)",Ultimate Fighting Championship,05:00,HSBC Arena
"Rio De Janeiro, Brazil","August 3, 2013",UFC 163: Aldo vs. Korean Zombie,Welterweight,1,Viscardi Andrade,def.,/wiki/Viscardi_Andrade,Bristol Marunde,/wiki/Bristol_Marunde,TKO (punches),Ultimate Fighting Championship,01:36,HSBC Arena
"Boston, Massachusetts","August 17, 2013",UFC Fight Night: Shogun vs. Sonnen,Light Heavyweight,1,Chael Sonnen,def.,/wiki/Chael_Sonnen,Mauricio Rua,/wiki/Mauricio_Rua,Submission (guillotine choke),Ultimate Fighting Championship,04:47,TD Garden
"Boston, Massachusetts","August 17, 2013",UFC Fight Night: Shogun vs. Sonnen,Heavyweight,1,Travis Browne,def.,/wiki/Travis_Browne,Alistair Overeem,/wiki/Alistair_Overeem,KO (front kick and punches),Ultimate Fighting Championship,04:08,TD Garden
"Boston, Massachusetts","August 17, 2013",UFC Fight Night: Shogun vs. Sonnen,Bantamweight,3,Urijah Faber,def.,/wiki/Urijah_Faber,Iuri Alcantara,/wiki/Iuri_Alcantara,"Decision (unanimous) (30‰ÛÒ26, 30‰ÛÒ26, 30‰ÛÒ27)",Ultimate Fighting Championship,05:00,TD Garden
"Boston, Massachusetts","August 17, 2013",UFC Fight Night: Shogun vs. Sonnen,Welterweight,1,Matt Brown,def.,/wiki/Matt_Brown_(fighter),Mike Pyle,/wiki/Mike_Pyle_(fighter),KO (punches),Ultimate Fighting Championship,00:29,TD Garden
"Boston, Massachusetts","August 17, 2013",UFC Fight Night: Shogun vs. Sonnen,Middleweight,3,John Howard,def.,/wiki/John_Howard_(fighter),Uriah Hall,/wiki/Uriah_Hall,"Decision (split) (30‰ÛÒ27, 29‰ÛÒ28, 28‰ÛÒ29)",Ultimate Fighting Championship,05:00,TD Garden
"Boston, Massachusetts","August 17, 2013",UFC Fight Night: Shogun vs. Sonnen,Lightweight,3,Michael Johnson,def.,/wiki/Michael_Johnson_(fighter),Joe Lauzon,/wiki/Joe_Lauzon,"Decision (unanimous) (30‰ÛÒ27, 30‰ÛÒ27, 30‰ÛÒ25)",Ultimate Fighting Championship,05:00,TD Garden
"Boston, Massachusetts","August 17, 2013",UFC Fight Night: Shogun vs. Sonnen,Bantamweight,2,Michael McDonald,def.,/wiki/Michael_McDonald_(mixed_martial_artist),Brad Pickett,/wiki/Brad_Pickett,Submission (triangle choke),Ultimate Fighting Championship,03:43,TD Garden
"Boston, Massachusetts","August 17, 2013",UFC Fight Night: Shogun vs. Sonnen,Featherweight,3,Conor McGregor,def.,/wiki/Conor_McGregor,Max Holloway,/wiki/Max_Holloway,"Decision (unanimous) (30‰ÛÒ27, 30‰ÛÒ27, 30‰ÛÒ26)",Ultimate Fighting Championship,05:00,TD Garden
"Boston, Massachusetts","August 17, 2013",UFC Fight Night: Shogun vs. Sonnen,Featherweight,1,Steven Siler,def.,/wiki/Steven_Siler,Mike Brown,/wiki/Mike_Brown_(fighter),KO (punches),Ultimate Fighting Championship,00:50,TD Garden
"Boston, Massachusetts","August 17, 2013",UFC Fight Night: Shogun vs. Sonnen,Featherweight,3,Diego Brandao,def.,/wiki/Diego_Brandao,Daniel Pineda,/wiki/Daniel_Pineda_(fighter),"Decision (unanimous) (29‰ÛÒ28, 29‰ÛÒ28, 29‰ÛÒ28)",Ultimate Fighting Championship,05:00,TD Garden
"Boston, Massachusetts","August 17, 2013",UFC Fight Night: Shogun vs. Sonnen,Featherweight,3,Manvel Gamburyan,def.,/wiki/Manvel_Gamburyan,Cole Miller,/wiki/Cole_Miller,"Decision (unanimous) (30‰ÛÒ27, 29‰ÛÒ28, 29‰ÛÒ28)",Ultimate Fighting Championship,05:00,TD Garden
"Boston, Massachusetts","August 17, 2013",UFC Fight Night: Shogun vs. Sonnen,Light Heavyweight,1,Ovince Saint Preux,def.,/wiki/Ovince_Saint_Preux,Cody Donovan,/wiki/Cody_Donovan,KO (punches),Ultimate Fighting Championship,02:07,TD Garden
"Boston, Massachusetts","August 17, 2013",UFC Fight Night: Shogun vs. Sonnen,Lightweight,1,James Vick,def.,/wiki/James_Vick,Ramsey Nijem,/wiki/Ramsey_Nijem,Submission (guillotine choke),Ultimate Fighting Championship,00:58,TD Garden
"Indianapolis, Indiana","August 28, 2013",UFC Fight Night: Condit vs. Kampmann 2,Welterweight,4,Carlos Condit,def.,/wiki/Carlos_Condit,Martin Kampmann,/wiki/Martin_Kampmann,TKO (punches and knees),Ultimate Fighting Championship,00:54,Bankers Life Fieldhouse
"Indianapolis, Indiana","August 28, 2013",UFC Fight Night: Condit vs. Kampmann 2,Lightweight,3,Rafael dos Anjos,def.,/wiki/Rafael_dos_Anjos,Donald Cerrone,/wiki/Donald_Cerrone,"Decision (unanimous) (29‰ÛÒ28, 29‰ÛÒ28, 29‰ÛÒ28)",Ultimate Fighting Championship,05:00,Bankers Life Fieldhouse
